hunt_code,hunt_name,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,source_file,permits_2025_res,permits_2025_nr,permits_2025_total,permit_overlay_source,permit_fill_note
EA1280,"La Sal, La Sal Mtns-North",Antlerless,Elk,Any Legal Weapon,General Season,Dec 08 2025 - Dec 31 2025,18,18,36,antlerless elk.xlsx,,,,,
EA1281,"Mt Dutton, Deep Creek",Antlerless,Elk,Any Legal Weapon,General Season,Dec 20 2025 - Jan 11 2026,8,8,16,antlerless elk.xlsx,,,,,
EA1282,"Ogden, North",Antlerless,Elk,Archery,General Season,Dec 16 2025 - Jan 31 2026,20,20,40,antlerless elk.xlsx,,,,,
EA1283,Panguitch Lake,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Aug 31 2025,31,4,35,antlerless elk.xlsx,31,4,35,hunt_join_2025.1.csv,
EA1284,Panguitch Lake,Antlerless,Elk,Muzzleloader,General Season,Oct 29 2025 - Nov 06 2025,49,6,55,antlerless elk.xlsx,31,4,35,hunt_join_2025.1.csv,
EA1285,Panguitch Lake,Antlerless,Elk,Any Legal Weapon,General Season,Dec 13 2025 - Dec 21 2025,22,3,25,antlerless elk.xlsx,31,4,35,hunt_join_2025.1.csv,
EA1286,Monroe,Antlerless,Elk,Any Legal Weapon,General Season,2026 Season Dates Pending,36,4,40,antlerless elk.csv,27,3,30,hunt_join_2025.1.csv,
EA2000,Antlerless Elk Control,Antlerless,Elk,Any Legal Weapon,Antlerless Elk Control,"Valid for the season/weapon listed on your qualifying permit on the Chalk Creek, East Canyon, Kamas, Henry Mtns, Morgan-S. Rich, Ogden, Pine Valley & Zion Units",,,,antlerless elk.csv,,,,,Control authorization; no numeric hunt-code permit count found in provided sources.
EA2002,Morgan-South Rich,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,600,antlerless elk.xlsx,,,600,hunt_join_2025.1.csv,
EA2003,East Canyon,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,500,antlerless elk.xlsx,,,500,hunt_join_2025.1.csv,
EA2004,Chalk Creek,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,600,antlerless elk.xlsx,,,600,hunt_join_2025.1.csv,
EA2005,"North Slope, West Daggett",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,100,antlerless elk.xlsx,,,100,hunt_join_2025.1.csv,
EA2006,Yellowstone,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,2000,antlerless elk.xlsx,,,2000,hunt_join_2025.1.csv,
EA2008,"Nine Mile, Anthro-Myton Bench",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,250,antlerless elk.xlsx,,,250,hunt_join_2025.1.csv,
EA2009,"La Sal, La Sal Mtns",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,70,antlerless elk.xlsx,,,70,hunt_join_2025.1.csv,
EA2010,San Juan,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,50,antlerless elk.xlsx,,,50,hunt_join_2025.1.csv,
EA2011,Manti,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,300,antlerless elk.xlsx,,,300,hunt_join_2025.1.csv,
EA2012,"Wasatch Mtns, West",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,500,antlerless elk.xlsx,,,400,hunt_join_2025.1.csv,
EA2013,"Wasatch Mtns, Currant Creek",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,2000,antlerless elk.xlsx,,,2000,hunt_join_2025.1.csv,
EA2014,"Wasatch Mtns, Avintaquin - White River",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,400,antlerless elk.xlsx,,,400,hunt_join_2025.1.csv,
EA2015,Paunsaugunt,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,75,antlerless elk.xlsx,,,100,hunt_join_2025.1.csv,
EA2016,Nebo,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,325,antlerless elk.xlsx,,,275,hunt_join_2025.1.csv,
EA2017,Mt Dutton,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,75,antlerless elk.xlsx,,,,,
EA2018,Panguitch Lake,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,75,antlerless elk.xlsx,,,75,hunt_join_2025.1.csv,
EA2019,"West Desert, Tintic Valley",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,60,antlerless elk.xlsx,,,60,hunt_join_2025.1.csv,
EA2020,Zion,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,320,antlerless elk.xlsx,,,320,hunt_join_2025.1.csv,
EA2021,"Beaver, East",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,30,antlerless elk.xlsx,,,30,hunt_join_2025.1.csv,
EA2026,"Box Elder, Hansel Mtn",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,200,antlerless elk.xlsx,,,200,hunt_join_2025.1.csv,
EA2027,Cache,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,250,antlerless elk.xlsx,,,300,hunt_join_2025.1.csv,
EA2028,Vernal/Bonanza,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,450,antlerless elk.xlsx,,,450,hunt_join_2025.1.csv,
EA2029,"Nine Mile, Range Creek",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,150,antlerless elk.xlsx,,,150,hunt_join_2025.1.csv,
EA2030,Diamond Mtn,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,200,antlerless elk.xlsx,,,200,hunt_join_2025.1.csv,
EA2033,Kamas,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 17 2025,180,20,200,antlerless elk.xlsx,225,25,250,hunt_join_2025.1.csv,
EA2034,"Nine Mile, Anthro",Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 17 2025,180,20,200,antlerless elk.xlsx,180,20,200,hunt_join_2025.1.csv,
EA2036,"Oquirrh-Stansbury, East",Antlerless,Elk,Any Legal Weapon,General Season,Nov 08 2025 - Jan 31 2026,63,7,70,antlerless elk.xlsx,54,6,60,hunt_join_2025.1.csv,
EA2037,Yellowstone,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 17 2025,180,20,200,antlerless elk.xlsx,180,20,200,hunt_join_2025.1.csv,
EA2038,Wasatch Mtns,Antlerless,Elk,Archery,General Season,Aug 16 2025 - Sep 05 2025,1080,120,1200,antlerless elk.xlsx,1080,120,1200,hunt_join_2025.1.csv,
EA2039,"Fillmore, Pahvant",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,150,antlerless elk.xlsx,,,150,hunt_join_2025.1.csv,
EA2040,Kamas,Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,150,antlerless elk.xlsx,,,150,hunt_join_2025.1.csv,
EA2041,Cache (Conservation),Antlerless,Elk,Any Legal Weapon,Conservation,"Oct 4 - Oct 26, 2025",,,,antlerless elk.csv,,,,,No numeric hunt-code permit count found in provided sources; conservation/special tag.
EA2045,Wasatch Mtns (Conservation),Antlerless,Elk,Any Legal Weapon,Conservation,"Oct 4 - Oct 16, 2025 & Nov 15, 2025 - Jan 31, 2026",,,,antlerless elk.csv,,,,,No numeric hunt-code permit count found in provided sources; conservation/special tag.
EA2046,"Box Elder, Sawtooth",Antlerless,Elk,Any Legal Weapon,Private Lands Only,Aug 01 2025 - Jan 31 2026,,,50,antlerless elk.xlsx,,,25,hunt_join_2025.1.csv,
EB1000,Elk - Statewide Permit,Male Only,Elk,Any Legal Weapon,Statewide,"Archery: Aug 15 - Aug 31, 2026 | ALW: Sept 1, 2026 - Jan 15, 2027",,,,BULL ELK DATABASE.csv,,,,,No hunt-code permit count published in provided sources; statewide/special permit.
EB1001,Any Bull Elk Units,Male Only,Elk,Any Legal Weapon,General Season - Any Bull,Oct 04 2025 - Oct 10 2025,,,,BULL ELK DATABASE.csv,,,,,"Provided bull elk source publishes category-level totals, not clean hunt-code-specific permit numbers for this row."
EB1002,Any Bull Elk Units,Male Only,Elk,Muzzleloader,General Season - Any Bull,Oct 29 2025 - Nov 06 2025,,,,BULL ELK DATABASE.csv,,,,,"Provided bull elk source publishes category-level totals, not clean hunt-code-specific permit numbers for this row."
EB1003,Spike Only Units,Male Only,Elk,Any Legal Weapon,General Season - Spike Bull,Oct 04 2025 - Oct 16 2025,,,,BULL ELK DATABASE.csv,,,,,"Provided bull elk source publishes category-level totals, not clean hunt-code-specific permit numbers for this row."
EB1004,Spike Only Units,Male Only,Elk,Muzzleloader,General Season - Spike Bull,Oct 29 2025 - Nov 06 2025,,,,BULL ELK DATABASE.csv,,,,,"Provided bull elk source publishes category-level totals, not clean hunt-code-specific permit numbers for this row."
EB1005,Archery Hunters Choice Elk,Male Only,Elk,Archery,General Season - Archery,"Any bull units: Aug 16 2025 - Sept 17 2025 | Spike only units: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery)",,,,BULL ELK DATABASE.csv,,,,,"Provided bull elk source publishes category-level totals, not clean hunt-code-specific permit numbers for this row."
EB1007,Draw-only Youth Any Bull/Hunters Choice Elk,Male Only,Elk,Any Legal Weapon,General Season - Any Bull,Sept 12 2026 - Sept 22 2026,,,750,BULL ELK DATABASE.csv,,,,,
EB1009,Spike Only Elk Units - Multiseason,Male Only,Elk,Multiseason,General Season - Spike Bull,"Spike Archery: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery) Any Bull Archery: Aug 16-Sept 17, 2025 | ALW: Oct 4 - 16, 2025 | Muzz: Oct 29-Nov 6, 2025",,,,BULL ELK DATABASE.csv,,,,,"Provided bull elk source publishes category-level totals, not clean hunt-code-specific permit numbers for this row."
EB1010,Any Bull Elk Units,Male Only,Elk,Any Legal Weapon,General Season - Any Bull,Oct 11 2025 - Oct 17 2025,,,,BULL ELK DATABASE.csv,,,,,"Provided bull elk source publishes category-level totals, not clean hunt-code-specific permit numbers for this row."
EB1011,Youth General Season Bull Elk,Male Only,Elk,Any Legal Weapon,General Season - Youth,ANY BULL: Arch: 08/16-09/17/2025|ALW: 10/4-10-17/2025|Muzz: 10/29-11/6/2025 SPIKE ONLY: Arch:8/16-09/05/2025|ALW: 10/4-10/16/2025|Muzz: 10/29-11/6/2025 |Uinta Basin Private Land only:08/01-11/15/2025,,,,BULL ELK DATABASE.csv,,,,,"Provided bull elk source publishes category-level totals, not clean hunt-code-specific permit numbers for this row."
EB1012,Uinta Basin Private Lands Any Bull Elk,Male Only,Elk,Any Legal Weapon,General Season - Any Bull,Aug 01 2025 - Nov 15 2025 - Valid only on private property within the unit,,,500,BULL ELK DATABASE.csv,,,,,
EB3000,"Beaver, East",Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,22,3,25,BULL ELK DATABASE.csv,22,2,24,table-2026-04-01-bull-elk-tables.pdf,
EB3002,"Book Cliffs, Little Creek Roadless",Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,4,0,4,BULL ELK DATABASE.csv,3,0,3,table-2026-04-01-bull-elk-tables.pdf,
EB3003,"Cache, Meadowville",Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,9,1,10,BULL ELK DATABASE.csv,11,1,12,table-2026-04-01-bull-elk-tables.pdf,
EB3005,"Cache, South",Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,10,1,11,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3006,Manti,Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,148,17,165,BULL ELK DATABASE.csv,157,18,175,table-2026-04-01-bull-elk-tables.pdf,
EB3008,"Fillmore, Pahvant",Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,19,2,21,BULL ELK DATABASE.csv,19,2,21,table-2026-04-01-bull-elk-tables.pdf,
EB3009,La Sal Mtns,Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,36,4,40,BULL ELK DATABASE.csv,36,4,40,table-2026-04-01-bull-elk-tables.pdf,
EB3010,Monroe,Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,21,2,23,BULL ELK DATABASE.csv,19,2,21,table-2026-04-01-bull-elk-tables.pdf,
EB3011,Mt Dutton,Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,19,2,21,BULL ELK DATABASE.csv,18,2,20,table-2026-04-01-bull-elk-tables.pdf,
EB3013,"North Slope, Three Corners",Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,6,1,7,BULL ELK DATABASE.csv,6,1,7,table-2026-04-01-bull-elk-tables.pdf,
EB3015,Panguitch Lake,Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,17,2,19,BULL ELK DATABASE.csv,16,2,18,table-2026-04-01-bull-elk-tables.pdf,
EB3018,Fishlake/Thousand Lakes,Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,84,9,93,BULL ELK DATABASE.csv,81,9,90,table-2026-04-01-bull-elk-tables.pdf,
EB3019,San Juan Bull Elk,Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,29,3,32,BULL ELK DATABASE.csv,26,3,29,table-2026-04-01-bull-elk-tables.pdf,
EB3020,Diamond Mtn,Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,25,3,28,BULL ELK DATABASE.csv,22,3,25,table-2026-04-01-bull-elk-tables.pdf,
EB3022,Wasatch Mtns,Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,130,15,145,BULL ELK DATABASE.csv,164,18,182,table-2026-04-01-bull-elk-tables.pdf,
EB3024,"Beaver, East",Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,9,1,10,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3025,"Beaver, East",Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,15,2,17,BULL ELK DATABASE.csv,14,2,16,table-2026-04-01-bull-elk-tables.pdf,
EB3028,"Book Cliffs, Little Creek Roadless",Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,3,0,3,BULL ELK DATABASE.csv,2,0,2,table-2026-04-01-bull-elk-tables.pdf,
EB3031,"Box Elder, Pilot Mtn",Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 12 2026 - Oct 02 2026,6,1,7,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3032,"Cache, Meadowville",Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,3,1,4,BULL ELK DATABASE.csv,4,1,5,table-2026-04-01-bull-elk-tables.pdf,
EB3033,"Cache, Meadowville",Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,6,1,7,BULL ELK DATABASE.csv,7,1,8,table-2026-04-01-bull-elk-tables.pdf,
EB3036,"Cache, South",Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,4,0,4,BULL ELK DATABASE.csv,4,0,4,table-2026-04-01-bull-elk-tables.pdf,
EB3037,"Cache, South",Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,6,1,7,BULL ELK DATABASE.csv,5,1,6,table-2026-04-01-bull-elk-tables.pdf,
EB3038,Manti,Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,61,7,68,BULL ELK DATABASE.csv,65,7,72,table-2026-04-01-bull-elk-tables.pdf,
EB3039,Manti,Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,102,11,113,BULL ELK DATABASE.csv,108,12,120,table-2026-04-01-bull-elk-tables.pdf,
EB3042,"Fillmore, Pahvant",Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,8,1,9,BULL ELK DATABASE.csv,8,1,9,table-2026-04-01-bull-elk-tables.pdf,
EB3043,"Fillmore, Pahvant",Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,13,2,15,BULL ELK DATABASE.csv,13,2,15,table-2026-04-01-bull-elk-tables.pdf,
EB3044,Dolores Triangle,Male Only,Elk,Any Legal Weapon,Limited Entry,Dec 05 2026 - Jan 31 2027,6,1,7,BULL ELK DATABASE.csv,6,1,7,table-2026-04-01-bull-elk-tables.pdf,
EB3045,La Sal Mtns,Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,14,2,16,BULL ELK DATABASE.csv,14,2,16,table-2026-04-01-bull-elk-tables.pdf,
EB3046,La Sal Mtns,Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,24,3,27,BULL ELK DATABASE.csv,24,3,27,table-2026-04-01-bull-elk-tables.pdf,
EB3047,Monroe,Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,8,1,9,BULL ELK DATABASE.csv,8,1,9,table-2026-04-01-bull-elk-tables.pdf,
EB3048,Monroe,Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,13,2,15,BULL ELK DATABASE.csv,13,1,14,table-2026-04-01-bull-elk-tables.pdf,
EB3049,Mt Dutton,Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,8,1,9,BULL ELK DATABASE.csv,7,1,8,table-2026-04-01-bull-elk-tables.pdf,
EB3050,Mt Dutton,Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,13,2,15,BULL ELK DATABASE.csv,13,1,14,table-2026-04-01-bull-elk-tables.pdf,
EB3053,"North Slope, Three Corners",Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,9,1,10,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3056,Panguitch Lake,Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,7,1,8,BULL ELK DATABASE.csv,6,1,7,table-2026-04-01-bull-elk-tables.pdf,
EB3057,Panguitch Lake,Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,12,1,13,BULL ELK DATABASE.csv,11,1,12,table-2026-04-01-bull-elk-tables.pdf,
EB3063,Fishlake/Thousand Lakes,Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,34,4,38,BULL ELK DATABASE.csv,33,4,37,table-2026-04-01-bull-elk-tables.pdf,
EB3064,Fishlake/Thousand Lakes,Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,99,11,110,BULL ELK DATABASE.csv,96,11,107,table-2026-04-01-bull-elk-tables.pdf,
EB3065,Fishlake/Thousand Lakes,Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,57,6,63,BULL ELK DATABASE.csv,56,6,62,table-2026-04-01-bull-elk-tables.pdf,
EB3066,San Juan Bull Elk,Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,12,1,13,BULL ELK DATABASE.csv,11,1,12,table-2026-04-01-bull-elk-tables.pdf,
EB3067,San Juan Bull Elk,Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,20,2,22,BULL ELK DATABASE.csv,18,2,20,table-2026-04-01-bull-elk-tables.pdf,
EB3068,Diamond Mtn,Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,10,1,11,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3069,Diamond Mtn,Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,30,3,33,BULL ELK DATABASE.csv,27,3,30,table-2026-04-01-bull-elk-tables.pdf,
EB3072,Wasatch Mtns,Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,54,6,60,BULL ELK DATABASE.csv,67,7,74,table-2026-04-01-bull-elk-tables.pdf,
EB3073,Wasatch Mtns,Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,89,10,99,BULL ELK DATABASE.csv,112,12,124,table-2026-04-01-bull-elk-tables.pdf,
EB3077,"Beaver, East",Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,13,2,15,BULL ELK DATABASE.csv,13,1,14,table-2026-04-01-bull-elk-tables.pdf,
EB3079,"Book Cliffs, Little Creek Roadless",Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,2,0,2,BULL ELK DATABASE.csv,2,0,2,table-2026-04-01-bull-elk-tables.pdf,
EB3081,"Cache, Meadowville",Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,5,1,6,BULL ELK DATABASE.csv,6,1,7,table-2026-04-01-bull-elk-tables.pdf,
EB3083,"Cache, South",Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,5,1,6,BULL ELK DATABASE.csv,5,1,6,table-2026-04-01-bull-elk-tables.pdf,
EB3084,Manti,Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,89,10,99,BULL ELK DATABASE.csv,94,11,105,table-2026-04-01-bull-elk-tables.pdf,
EB3086,"Fillmore, Pahvant",Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,12,1,13,BULL ELK DATABASE.csv,12,1,13,table-2026-04-01-bull-elk-tables.pdf,
EB3087,La Sal Mtns,Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,22,2,24,BULL ELK DATABASE.csv,22,2,24,table-2026-04-01-bull-elk-tables.pdf,
EB3088,Monroe,Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,13,1,14,BULL ELK DATABASE.csv,11,1,12,table-2026-04-01-bull-elk-tables.pdf,
EB3089,Mt Dutton,Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,12,1,13,BULL ELK DATABASE.csv,11,1,12,table-2026-04-01-bull-elk-tables.pdf,
EB3091,"North Slope, Three Corners",Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,4,0,4,BULL ELK DATABASE.csv,4,0,4,table-2026-04-01-bull-elk-tables.pdf,
EB3093,Panguitch Lake,Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,10,1,11,BULL ELK DATABASE.csv,10,1,11,table-2026-04-01-bull-elk-tables.pdf,
EB3096,Fishlake/Thousand Lakes,Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,50,6,56,BULL ELK DATABASE.csv,49,5,54,table-2026-04-01-bull-elk-tables.pdf,
EB3097,San Juan Bull Elk,Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,17,2,19,BULL ELK DATABASE.csv,15,2,17,table-2026-04-01-bull-elk-tables.pdf,
EB3098,Diamond Mtn,Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,15,2,17,BULL ELK DATABASE.csv,13,2,15,table-2026-04-01-bull-elk-tables.pdf,
EB3100,Wasatch Mtns,Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,78,9,87,BULL ELK DATABASE.csv,98,11,109,table-2026-04-01-bull-elk-tables.pdf,
EB3102,"Beaver, East",Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,BULL ELK DATABASE.csv,3,0,3,table-2026-04-01-bull-elk-tables.pdf,
EB3104,"Book Cliffs, Little Creek Roadless",Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026",1,0,1,BULL ELK DATABASE.csv,1,0,1,table-2026-04-01-bull-elk-tables.pdf,
EB3105,"Cache, Meadowville",Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1,BULL ELK DATABASE.csv,1,0,1,table-2026-04-01-bull-elk-tables.pdf,
EB3107,"Cache, South",Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",1,0,1,BULL ELK DATABASE.csv,1,0,1,table-2026-04-01-bull-elk-tables.pdf,
EB3108,Manti,Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",18,2,20,BULL ELK DATABASE.csv,19,2,21,table-2026-04-01-bull-elk-tables.pdf,
EB3110,"Fillmore, Pahvant",Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,BULL ELK DATABASE.csv,3,0,3,table-2026-04-01-bull-elk-tables.pdf,
EB3111,La Sal Mtns,Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",5,0,5,BULL ELK DATABASE.csv,5,0,5,table-2026-04-01-bull-elk-tables.pdf,
EB3112,Monroe,Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,BULL ELK DATABASE.csv,2,0,2,table-2026-04-01-bull-elk-tables.pdf,
EB3113,Mt Dutton,Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,BULL ELK DATABASE.csv,2,0,2,table-2026-04-01-bull-elk-tables.pdf,
