hunt_code,residency,user_points,species,unit,weapon,public_permits_2025,public_permits_2026,max_point_permits,random_permits,guaranteed_at,current_guaranteed_at,guaranteed_delta_2025_to_2026,permit_delta_2025_to_2026,applicants_above,applicants_at_point,projected_draw_odds,gap_to_guaranteed,delta_gap,trend,trend_label,hunt_point_summary_title,hunt_point_summary_guaranteed,hunt_point_summary_points,hunt_point_summary_status,hunt_point_summary_odds,hunt_point_summary_trend
RS6701,Resident,13,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,249,38,0.430,14,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 13 pts,Status: 14 pts short of guaranteed,Estimated Draw Odds: 0.430% from remaining pool,Trend: YELLOW
RS6701,Resident,12,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,287,40,0.512,15,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 12 pts,Status: 15 pts short of guaranteed,Estimated Draw Odds: 0.512% from remaining pool,Trend: YELLOW
RS6701,Resident,11,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,327,38,0.400,16,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 11 pts,Status: 16 pts short of guaranteed,Estimated Draw Odds: 0.400% from remaining pool,Trend: YELLOW
RS6701,Resident,10,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,365,41,0.374,17,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 10 pts,Status: 17 pts short of guaranteed,Estimated Draw Odds: 0.374% from remaining pool,Trend: YELLOW
RS6701,Resident,9,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,406,43,0.296,18,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 9 pts,Status: 18 pts short of guaranteed,Estimated Draw Odds: 0.296% from remaining pool,Trend: YELLOW
RS6701,Resident,8,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,449,41,0.272,19,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 8 pts,Status: 19 pts short of guaranteed,Estimated Draw Odds: 0.272% from remaining pool,Trend: YELLOW
RS6701,Resident,7,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,490,45,0.248,20,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 7 pts,Status: 20 pts short of guaranteed,Estimated Draw Odds: 0.248% from remaining pool,Trend: YELLOW
RS6701,Resident,6,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,535,59,0.198,21,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 6 pts,Status: 21 pts short of guaranteed,Estimated Draw Odds: 0.198% from remaining pool,Trend: YELLOW
RS6701,Resident,5,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,594,63,0.222,22,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 5 pts,Status: 22 pts short of guaranteed,Estimated Draw Odds: 0.222% from remaining pool,Trend: YELLOW
RS6701,Resident,4,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,657,50,0.158,23,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 4 pts,Status: 23 pts short of guaranteed,Estimated Draw Odds: 0.158% from remaining pool,Trend: YELLOW
RS6701,Resident,3,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,707,75,0.138,24,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 3 pts,Status: 24 pts short of guaranteed,Estimated Draw Odds: 0.138% from remaining pool,Trend: YELLOW
RS6701,Resident,2,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,782,73,0.112,25,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 2 pts,Status: 25 pts short of guaranteed,Estimated Draw Odds: 0.112% from remaining pool,Trend: YELLOW
RS6701,Resident,1,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,855,0,0.068,26,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 1 pts,Status: 26 pts short of guaranteed,Estimated Draw Odds: 0.068% from remaining pool,Trend: YELLOW
RS6701,Resident,0,Rocky Mountain Bighorn Sheep,"Book Cliffs, South",Any Legal Weapon,5,5,3,2,27,26,1,0,855,125,0.036,27,0,YELLOW,Holding / 5-10 Year Play,HUNT POINT SUMMARY,Guaranteed At: 27 pts,Your Points: 0 pts,Status: 27 pts short of guaranteed,Estimated Draw Odds: 0.036% from remaining pool,Trend: YELLOW
RS6703,Nonresident,32,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-32,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 32 pts,Status: 32 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,31,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-31,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 31 pts,Status: 31 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,30,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-30,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 30 pts,Status: 30 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,29,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-29,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 29 pts,Status: 29 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,28,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-28,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 28 pts,Status: 28 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,27,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-27,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 27 pts,Status: 27 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,26,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-26,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 26 pts,Status: 26 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,25,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-25,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 25 pts,Status: 25 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,24,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-24,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 24 pts,Status: 24 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,23,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-23,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 23 pts,Status: 23 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,22,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-22,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 22 pts,Status: 22 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,21,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-21,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 21 pts,Status: 21 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,20,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-20,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 20 pts,Status: 20 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,19,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-19,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 19 pts,Status: 19 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,18,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-18,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 18 pts,Status: 18 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,17,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-17,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 17 pts,Status: 17 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,16,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-16,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 16 pts,Status: 16 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,15,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-15,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 15 pts,Status: 15 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,14,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-14,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 14 pts,Status: 14 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,13,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-13,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 13 pts,Status: 13 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,12,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-12,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 12 pts,Status: 12 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,11,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-11,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 11 pts,Status: 11 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,10,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-10,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 10 pts,Status: 10 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,9,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-9,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 9 pts,Status: 9 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,8,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-8,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 8 pts,Status: 8 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,7,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-7,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 7 pts,Status: 7 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,6,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-6,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 6 pts,Status: 6 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,5,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-5,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 5 pts,Status: 5 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,4,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-4,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 4 pts,Status: 4 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,3,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-3,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 3 pts,Status: 3 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,2,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-2,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 2 pts,Status: 2 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,1,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,-1,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 1 pts,Status: 1 pts above guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Nonresident,0,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,,,0,0,0,,0,0,0,0,0.000,0,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 0 pts,Your Points: 0 pts,Status: At guaranteed,Estimated Draw Odds: 0.000% from remaining pool,Trend: GREEN
RS6703,Resident,32,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,0,0,100.000,-8,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 32 pts,Status: 8 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
RS6703,Resident,31,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,0,0,100.000,-7,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 31 pts,Status: 7 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
RS6703,Resident,30,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,0,0,100.000,-6,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 30 pts,Status: 6 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
RS6703,Resident,29,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,0,0,100.000,-5,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 29 pts,Status: 5 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
RS6703,Resident,28,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,0,0,100.000,-4,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 28 pts,Status: 4 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
RS6703,Resident,27,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,0,0,100.000,-3,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 27 pts,Status: 3 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
RS6703,Resident,26,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,0,0,100.000,-2,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 26 pts,Status: 2 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
RS6703,Resident,25,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,0,0,100.000,-1,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 25 pts,Status: 1 pts above guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
RS6703,Resident,24,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,0,0,100.000,0,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 24 pts,Status: At guaranteed,Estimated Draw Odds: 100.000% in max pool,Trend: GREEN
RS6703,Resident,23,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,0,3,50.385,1,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 23 pts,Status: 1 pts short of guaranteed,Estimated Draw Odds: 50.385% from remaining pool,Trend: GREEN
RS6703,Resident,22,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,3,12,0.766,2,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 22 pts,Status: 2 pts short of guaranteed,Estimated Draw Odds: 0.766% from remaining pool,Trend: GREEN
RS6703,Resident,21,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,15,4,0.696,3,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 21 pts,Status: 3 pts short of guaranteed,Estimated Draw Odds: 0.696% from remaining pool,Trend: GREEN
RS6703,Resident,20,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,19,9,0.628,4,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 20 pts,Status: 4 pts short of guaranteed,Estimated Draw Odds: 0.628% from remaining pool,Trend: GREEN
RS6703,Resident,19,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,28,13,0.590,5,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 19 pts,Status: 5 pts short of guaranteed,Estimated Draw Odds: 0.590% from remaining pool,Trend: GREEN
RS6703,Resident,18,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,41,14,0.546,6,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 18 pts,Status: 6 pts short of guaranteed,Estimated Draw Odds: 0.546% from remaining pool,Trend: GREEN
RS6703,Resident,17,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,55,21,0.516,7,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 17 pts,Status: 7 pts short of guaranteed,Estimated Draw Odds: 0.516% from remaining pool,Trend: GREEN
RS6703,Resident,16,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,76,26,0.512,8,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 16 pts,Status: 8 pts short of guaranteed,Estimated Draw Odds: 0.512% from remaining pool,Trend: GREEN
RS6703,Resident,15,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,102,16,0.504,9,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 15 pts,Status: 9 pts short of guaranteed,Estimated Draw Odds: 0.504% from remaining pool,Trend: GREEN
RS6703,Resident,14,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,118,23,0.456,10,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 14 pts,Status: 10 pts short of guaranteed,Estimated Draw Odds: 0.456% from remaining pool,Trend: GREEN
RS6703,Resident,13,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,141,31,0.418,11,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 13 pts,Status: 11 pts short of guaranteed,Estimated Draw Odds: 0.418% from remaining pool,Trend: GREEN
RS6703,Resident,12,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,172,31,0.402,12,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 12 pts,Status: 12 pts short of guaranteed,Estimated Draw Odds: 0.402% from remaining pool,Trend: GREEN
RS6703,Resident,11,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,203,33,0.396,13,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 11 pts,Status: 13 pts short of guaranteed,Estimated Draw Odds: 0.396% from remaining pool,Trend: GREEN
RS6703,Resident,10,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,236,27,0.338,14,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 10 pts,Status: 14 pts short of guaranteed,Estimated Draw Odds: 0.338% from remaining pool,Trend: GREEN
RS6703,Resident,9,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,263,49,0.300,15,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 9 pts,Status: 15 pts short of guaranteed,Estimated Draw Odds: 0.300% from remaining pool,Trend: GREEN
RS6703,Resident,8,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,312,39,0.268,16,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 8 pts,Status: 16 pts short of guaranteed,Estimated Draw Odds: 0.268% from remaining pool,Trend: GREEN
RS6703,Resident,7,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,351,33,0.268,17,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 7 pts,Status: 17 pts short of guaranteed,Estimated Draw Odds: 0.268% from remaining pool,Trend: GREEN
RS6703,Resident,6,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,384,34,0.194,18,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 6 pts,Status: 18 pts short of guaranteed,Estimated Draw Odds: 0.194% from remaining pool,Trend: GREEN
RS6703,Resident,5,Rocky Mountain Bighorn Sheep,"Box Elder, Newfoundland Mtn",Any Legal Weapon,3,4,2,2,24,24,0,1,418,64,0.174,19,-1,GREEN,Catching Up,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 5 pts,Status: 19 pts short of guaranteed,Estimated Draw Odds: 0.174% from remaining pool,Trend: GREEN
