hunt_code,residency,points,public_permits_2025,public_permits_2026,public_permits_2026_source,max_point_permits_2025,max_point_permits_2026,random_permits_2025,random_permits_2026,guaranteed_at_2025,guaranteed_at_2026,permit_delta_2025_to_2026,projected_applicants_2026_source,guaranteed_delta_2025_to_2026,applicants_above,applicants_at_level,random_draw_odds_2026,gap,delta_gap,status,trend,draw_outlook
BI6504,Nonresident,29,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,0,2,0.172,1,0,ON EDGE,YELLOW,MAY DRAW IN 5-10 YEARS
BI6504,Nonresident,28,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,2,4,0.202,2,0,BEHIND,YELLOW,MAY DRAW IN 5-10 YEARS
BI6504,Nonresident,27,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,6,1,0.200,3,0,BEHIND,YELLOW,MAY DRAW IN 5-10 YEARS
BI6504,Nonresident,26,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,7,6,0.170,4,0,BEHIND,YELLOW,MAY DRAW IN 5-10 YEARS
BI6504,Nonresident,25,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,13,3,0.152,5,0,BEHIND,YELLOW,MAY DRAW IN 5-10 YEARS
BI6504,Nonresident,24,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,16,6,0.156,6,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,23,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,22,6,0.152,7,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,22,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,28,1,0.130,8,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,21,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,29,6,0.132,9,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,20,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,35,6,0.112,10,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,19,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,41,8,0.104,11,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,18,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,49,11,0.134,12,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,17,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,60,103,0.106,13,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,16,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,163,60,0.100,14,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,15,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,223,55,0.078,15,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,14,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,278,79,0.104,16,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,13,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,357,60,0.108,17,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,12,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,417,55,0.082,18,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,11,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,472,67,0.072,19,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,10,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,539,72,0.068,20,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,9,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,611,87,0.060,21,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,8,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,698,86,0.058,22,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,7,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,784,134,0.028,23,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,6,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,918,118,0.056,24,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,5,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,1036,125,0.026,25,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,4,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,1161,122,0.026,26,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,3,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,1283,121,0.030,27,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,2,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,1404,143,0.016,28,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,1,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,1547,0,0.008,29,0,BEHIND,YELLOW,LONG ODDS
BI6504,Nonresident,0,2,2,posted_2026,1,1,1,1,29,30,0,projected_2026,1,1547,171,0.008,30,0,BEHIND,YELLOW,LONG ODDS
BI6505,Resident,32,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,0,0,0.000,-14,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,31,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,0,0,0.000,-13,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,30,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,0,0,0.000,-12,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,29,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,0,0,0.000,-11,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,28,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,0,0,0.000,-10,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,27,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,0,0,0.000,-9,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,26,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,0,0,0.000,-8,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,25,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,0,0,0.000,-7,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,24,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,0,0,0.000,-6,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,23,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,0,0,0.000,-5,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,22,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,0,0,0.000,-4,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,21,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,0,0,0.000,-3,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,20,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,0,1,0.000,-2,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,19,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,1,0,0.000,-1,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,18,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,1,0,0.000,0,0,MAX POOL,YELLOW,GREEN LIGHT
BI6505,Resident,17,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,1,6,3.376,1,0,ON EDGE,YELLOW,MAY DRAW IN 5-10 YEARS
BI6505,Resident,16,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,7,5,3.394,2,0,BEHIND,YELLOW,MAY DRAW IN 5-10 YEARS
BI6505,Resident,15,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,12,4,2.886,3,0,BEHIND,YELLOW,MAY DRAW IN 5-10 YEARS
BI6505,Resident,14,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,16,4,2.780,4,0,BEHIND,YELLOW,MAY DRAW IN 5-10 YEARS
BI6505,Resident,13,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,20,8,2.736,5,0,BEHIND,YELLOW,MAY DRAW IN 5-10 YEARS
BI6505,Resident,12,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,28,10,2.552,6,0,BEHIND,YELLOW,LONG ODDS
BI6505,Resident,11,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,38,11,2.384,7,0,BEHIND,YELLOW,LONG ODDS
BI6505,Resident,10,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,49,12,2.126,8,0,BEHIND,YELLOW,LONG ODDS
BI6505,Resident,9,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,61,16,1.972,9,0,BEHIND,YELLOW,LONG ODDS
BI6505,Resident,8,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,77,13,1.798,10,0,BEHIND,YELLOW,LONG ODDS
BI6505,Resident,7,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,90,28,1.608,11,0,BEHIND,YELLOW,LONG ODDS
BI6505,Resident,6,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,118,28,1.360,12,0,BEHIND,YELLOW,LONG ODDS
BI6505,Resident,5,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,146,20,1.076,13,0,BEHIND,YELLOW,LONG ODDS
BI6505,Resident,4,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,166,31,0.882,14,0,BEHIND,YELLOW,LONG ODDS
BI6505,Resident,3,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,197,31,0.814,15,0,BEHIND,YELLOW,LONG ODDS
BI6505,Resident,2,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,228,44,0.554,16,0,BEHIND,YELLOW,LONG ODDS
BI6505,Resident,1,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,272,0,0.378,17,0,BEHIND,YELLOW,LONG ODDS
BI6505,Resident,0,25,8,posted_2026,13,4,12,4,17,18,-17,projected_2026,1,272,46,0.186,18,0,BEHIND,YELLOW,LONG ODDS
BI6505,Nonresident,32,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,0,0,0.000,-12,-3,MAX POOL,GREEN,GREEN LIGHT
BI6505,Nonresident,31,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,0,0,0.000,-11,-3,MAX POOL,GREEN,GREEN LIGHT
BI6505,Nonresident,30,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,0,0,0.000,-10,-3,MAX POOL,GREEN,GREEN LIGHT
BI6505,Nonresident,29,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,0,0,0.000,-9,-3,MAX POOL,GREEN,GREEN LIGHT
BI6505,Nonresident,28,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,0,0,0.000,-8,-3,MAX POOL,GREEN,GREEN LIGHT
BI6505,Nonresident,27,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,0,0,0.000,-7,-3,MAX POOL,GREEN,GREEN LIGHT
BI6505,Nonresident,26,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,0,0,0.000,-6,-3,MAX POOL,GREEN,GREEN LIGHT
BI6505,Nonresident,25,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,0,0,0.000,-5,-3,MAX POOL,GREEN,GREEN LIGHT
BI6505,Nonresident,24,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,0,0,0.000,-4,-3,MAX POOL,GREEN,GREEN LIGHT
BI6505,Nonresident,23,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,0,0,0.000,-3,-3,MAX POOL,GREEN,GREEN LIGHT
BI6505,Nonresident,22,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,0,1,1.250,-2,-3,MAX POOL,GREEN,GREEN LIGHT
BI6505,Nonresident,21,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,1,1,1.252,-1,-3,MAX POOL,GREEN,GREEN LIGHT
BI6505,Nonresident,20,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,2,0,1.248,0,-3,MAX POOL,GREEN,GREEN LIGHT
BI6505,Nonresident,19,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,2,1,1.122,1,-3,ON EDGE,GREEN,MAY DRAW IN 5-10 YEARS
BI6505,Nonresident,18,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,3,2,1.046,2,-3,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
BI6505,Nonresident,17,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,5,18,0.988,3,-3,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
BI6505,Nonresident,16,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,23,16,1.050,4,-3,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
BI6505,Nonresident,15,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,39,12,0.912,5,-3,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
BI6505,Nonresident,14,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,51,13,0.860,6,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,13,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,64,14,0.740,7,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,12,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,78,15,0.786,8,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,11,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,93,23,0.720,9,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,10,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,116,25,0.650,10,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,9,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,141,26,0.560,11,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,8,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,167,29,0.506,12,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,7,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,196,39,0.500,13,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,6,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,235,23,0.422,14,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,5,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,258,31,0.346,15,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,4,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,289,27,0.284,16,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,3,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,316,26,0.228,17,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,2,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,342,32,0.136,18,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,1,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,374,0,0.138,19,-3,BEHIND,GREEN,LONG ODDS
BI6505,Nonresident,0,3,3,posted_2026,2,2,1,1,22,20,0,projected_2026,-2,374,40,0.064,20,-3,BEHIND,GREEN,LONG ODDS
BI6506,Resident,32,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-15,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,31,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-14,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,30,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-13,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,29,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-12,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,28,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-11,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,27,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-10,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,26,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-9,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,25,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-8,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,24,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-7,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,23,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-6,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,22,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-5,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,21,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-4,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,20,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-3,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,19,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,0,0.000,-2,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,18,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,0,2,0.000,-1,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,17,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,2,0,0.000,0,0,MAX POOL,YELLOW,GREEN LIGHT
BI6506,Resident,16,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,2,8,4.492,1,0,ON EDGE,YELLOW,MAY DRAW IN 5-10 YEARS
BI6506,Resident,15,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,10,8,4.370,2,0,BEHIND,YELLOW,MAY DRAW IN 5-10 YEARS
BI6506,Resident,14,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,18,4,3.956,3,0,BEHIND,YELLOW,MAY DRAW IN 5-10 YEARS
BI6506,Resident,13,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,22,4,3.704,4,0,BEHIND,YELLOW,MAY DRAW IN 5-10 YEARS
BI6506,Resident,12,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,26,7,3.490,5,0,BEHIND,YELLOW,MAY DRAW IN 5-10 YEARS
BI6506,Resident,11,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,33,8,3.206,6,0,BEHIND,YELLOW,LONG ODDS
BI6506,Resident,10,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,41,13,2.978,7,0,BEHIND,YELLOW,LONG ODDS
BI6506,Resident,9,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,54,13,2.666,8,0,BEHIND,YELLOW,LONG ODDS
BI6506,Resident,8,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,67,18,2.456,9,0,BEHIND,YELLOW,LONG ODDS
BI6506,Resident,7,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,85,25,2.146,10,0,BEHIND,YELLOW,LONG ODDS
BI6506,Resident,6,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,110,52,1.892,11,0,BEHIND,YELLOW,LONG ODDS
BI6506,Resident,5,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,162,26,1.580,12,0,BEHIND,YELLOW,LONG ODDS
BI6506,Resident,4,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,188,40,1.240,13,0,BEHIND,YELLOW,LONG ODDS
BI6506,Resident,3,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,228,40,1.074,14,0,BEHIND,YELLOW,LONG ODDS
BI6506,Resident,2,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,268,38,0.814,15,0,BEHIND,YELLOW,LONG ODDS
BI6506,Resident,1,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,306,0,0.596,16,0,BEHIND,YELLOW,LONG ODDS
BI6506,Resident,0,30,11,posted_2026,15,6,15,5,16,17,-19,projected_2026,1,306,48,0.276,17,0,BEHIND,YELLOW,LONG ODDS
BI6506,Nonresident,32,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-32,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,31,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-31,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,30,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-30,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,29,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-29,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,28,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-28,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,27,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-27,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,26,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-26,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,25,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-25,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,24,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-24,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,23,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-23,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,22,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-22,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,21,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-21,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,20,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-20,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,19,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-19,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,18,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-18,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,17,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-17,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,16,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-16,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,15,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-15,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,14,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-14,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,13,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-13,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,12,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-12,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,11,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-11,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,10,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-10,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,9,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-9,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,8,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-8,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,7,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-7,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,6,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-6,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,5,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-5,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,4,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-4,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,3,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-3,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,2,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-2,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,1,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,-1,-1,MAX POOL,GREEN,GREEN LIGHT
BI6506,Nonresident,0,0,0,posted_2026,0,0,0,0,0,0,0,projected_2026,0,0,0,0.000,0,-1,MAX POOL,GREEN,GREEN LIGHT
BI6509,Resident,32,4,5,posted_2026,2,3,2,2,20,20,1,projected_2026,0,0,0,0.000,-12,-1,MAX POOL,GREEN,GREEN LIGHT
BI6509,Resident,31,4,5,posted_2026,2,3,2,2,20,20,1,projected_2026,0,0,0,0.000,-11,-1,MAX POOL,GREEN,GREEN LIGHT
BI6509,Resident,30,4,5,posted_2026,2,3,2,2,20,20,1,projected_2026,0,0,0,0.000,-10,-1,MAX POOL,GREEN,GREEN LIGHT
BI6509,Resident,29,4,5,posted_2026,2,3,2,2,20,20,1,projected_2026,0,0,0,0.000,-9,-1,MAX POOL,GREEN,GREEN LIGHT
BI6509,Resident,28,4,5,posted_2026,2,3,2,2,20,20,1,projected_2026,0,0,0,0.000,-8,-1,MAX POOL,GREEN,GREEN LIGHT
BI6509,Resident,27,4,5,posted_2026,2,3,2,2,20,20,1,projected_2026,0,0,0,0.000,-7,-1,MAX POOL,GREEN,GREEN LIGHT
BI6509,Resident,26,4,5,posted_2026,2,3,2,2,20,20,1,projected_2026,0,0,0,0.000,-6,-1,MAX POOL,GREEN,GREEN LIGHT
BI6509,Resident,25,4,5,posted_2026,2,3,2,2,20,20,1,projected_2026,0,0,0,0.000,-5,-1,MAX POOL,GREEN,GREEN LIGHT
BI6509,Resident,24,4,5,posted_2026,2,3,2,2,20,20,1,projected_2026,0,0,0,0.000,-4,-1,MAX POOL,GREEN,GREEN LIGHT
BI6509,Resident,23,4,5,posted_2026,2,3,2,2,20,20,1,projected_2026,0,0,0,0.000,-3,-1,MAX POOL,GREEN,GREEN LIGHT
